session_id,t_end,label,r0_bot,r0_top,dr0_bot,dr0_top,r1_bot,r1_top,dr1_bot,dr1_top,r2_bot,r2_top,dr2_bot,dr2_top,r3_bot,r3_top,dr3_bot,dr3_top,r4_bot,r4_top,dr4_bot,dr4_top
S1,1756553533,1,4.250705824,0.931933474,4.847944012,-5.643065743,5.063200569,0.660302961,9.644239688,-3.224229809,5.381347415,0.677421582,3.753367131,0.201958535,5.507558443,0.966022774,1.588976193,3.633441794,5.002579335,0.570788928,-6.791907226,-5.315846882
S1,1756553534,1,5.063200569,0.660302961,9.644239688,-3.224229809,5.381347415,0.677421582,3.753367131,0.201958535,5.507558443,0.966022774,1.588976193,3.633441794,5.002579335,0.570788928,-6.791907226,-5.315846882,4.158966218,0.998498873,-12.41799077,6.295893281
S1,1756553535,0,5.381347415,0.677421582,3.753367131,0.201958535,5.507558443,0.966022774,1.588976193,3.633441794,5.002579335,0.570788928,-6.791907226,-5.315846882,4.158966218,0.998498873,-12.41799077,6.295893281,3.992705849,1.158317746,-2.380233494,2.288015099
S1,1756553536,0,5.507558443,0.966022774,1.588976193,3.633441794,5.002579335,0.570788928,-6.791907226,-5.315846882,4.158966218,0.998498873,-12.41799077,6.295893281,3.992705849,1.158317746,-2.380233494,2.288015099,4.815859217,1.092016483,10.13874056,-0.816629469
S1,1756553537,1,5.002579335,0.570788928,-6.791907226,-5.315846882,4.158966218,0.998498873,-12.41799077,6.295893281,3.992705849,1.158317746,-2.380233494,2.288015099,4.815859217,1.092016483,10.13874056,-0.816629469,5.438428082,0.936215787,7.689693585,-1.924380873
S1,1756553538,1,4.158966218,0.998498873,-12.41799077,6.295893281,3.992705849,1.158317746,-2.380233494,2.288015099,4.815859217,1.092016483,10.13874056,-0.816629469,5.438428082,0.936215787,7.689693585,-1.924380873,6.064189971,1.332066064,8.013151312,5.069033805
S1,1756553539,0,3.992705849,1.158317746,-2.380233494,2.288015099,4.815859217,1.092016483,10.13874056,-0.816629469,5.438428082,0.936215787,7.689693585,-1.924380873,6.064189971,1.332066064,8.013151312,5.069033805,6.137752031,1.36821051,0.926790841,0.455375241
S1,1756553540,0,4.815859217,1.092016483,10.13874056,-0.816629469,5.438428082,0.936215787,7.689693585,-1.924380873,6.064189971,1.332066064,8.013151312,5.069033805,6.137752031,1.36821051,0.926790841,0.455375241,5.961241481,1.156027681,-2.206232753,-2.6521061
S1,1756553541,0,5.438428082,0.936215787,7.689693585,-1.924380873,6.064189971,1.332066064,8.013151312,5.069033805,6.137752031,1.36821051,0.926790841,0.455375241,5.961241481,1.156027681,-2.206232753,-2.6521061,5.450522911,0.898999444,-6.059011385,-3.049305638
S1,1756553542,1,6.064189971,1.332066064,8.013151312,5.069033805,6.137752031,1.36821051,0.926790841,0.455375241,5.961241481,1.156027681,-2.206232753,-2.6521061,5.450522911,0.898999444,-6.059011385,-3.049305638,4.285148772,0.81394103,-15.30070748,-1.116769172
S1,1756553543,1,6.137752031,1.36821051,0.926790841,0.455375241,5.961241481,1.156027681,-2.206232753,-2.6521061,5.450522911,0.898999444,-6.059011385,-3.049305638,4.285148772,0.81394103,-15.30070748,-1.116769172,4.041831268,1.156027681,-2.932068759,4.12227467
S1,1756553544,0,5.961241481,1.156027681,-2.206232753,-2.6521061,5.450522911,0.898999444,-6.059011385,-3.049305638,4.285148772,0.81394103,-15.30070748,-1.116769172,4.041831268,1.156027681,-2.932068759,4.12227467,3.898563838,1.182708755,-1.504389075,0.280166373
S1,1756553545,0,5.450522911,0.898999444,-6.059011385,-3.049305638,4.285148772,0.81394103,-15.30070748,-1.116769172,4.041831268,1.156027681,-2.932068759,4.12227467,3.898563838,1.182708755,-1.504389075,0.280166373,3.958004548,1.168674463,0.897853636,-0.211988394
S1,1756553546,0,4.285148772,0.81394103,-15.30070748,-1.116769172,4.041831268,1.156027681,-2.932068759,4.12227467,3.898563838,1.182708755,-1.504389075,0.280166373,3.958004548,1.168674463,0.897853636,-0.211988394,4.926662156,0.933809402,11.14262025,-2.701689592
S1,1756553547,0,4.041831268,1.156027681,-2.932068759,4.12227467,3.898563838,1.182708755,-1.504389075,0.280166373,3.958004548,1.168674463,0.897853636,-0.211988394,4.926662156,0.933809402,11.14262025,-2.701689592,4.955249741,0.595399026,0.355201525,-4.204758126
S1,1756553548,1,3.898563838,1.182708755,-1.504389075,0.280166373,3.958004548,1.168674463,0.897853636,-0.211988394,4.926662156,0.933809402,11.14262025,-2.701689592,4.955249741,0.595399026,0.355201525,-4.204758126,5.210182338,0.588217647,3.688710001,-0.103909916
S1,1756553549,1,3.958004548,1.168674463,0.897853636,-0.211988394,4.926662156,0.933809402,11.14262025,-2.701689592,4.955249741,0.595399026,0.355201525,-4.204758126,5.210182338,0.588217647,3.688710001,-0.103909916,5.532630477,0.781024968,3.953155108,2.363782428
S1,1756553550,0,4.926662156,0.933809402,11.14262025,-2.701689592,4.955249741,0.595399026,0.355201525,-4.204758126,5.210182338,0.588217647,3.688710001,-0.103909916,5.532630477,0.781024968,3.953155108,2.363782428,5.646095996,0.937229961,1.428855435,1.967067671
S1,1756553551,0,4.955249741,0.595399026,0.355201525,-4.204758126,5.210182338,0.588217647,3.688710001,-0.103909916,5.532630477,0.781024968,3.953155108,2.363782428,5.646095996,0.937229961,1.428855435,1.967067671,5.767529801,1.124455424,1.63547774,2.521563732
S1,1756553552,0,5.210182338,0.588217647,3.688710001,-0.103909916,5.532630477,0.781024968,3.953155108,2.363782428,5.646095996,0.937229961,1.428855435,1.967067671,5.767529801,1.124455424,1.63547774,2.521563732,5.928406194,1.321362933,2.032159992,2.487298189
S1,1756553554,0,5.532630477,0.781024968,3.953155108,2.363782428,5.646095996,0.937229961,1.428855435,1.967067671,5.767529801,1.124455424,1.63547774,2.521563732,5.928406194,1.321362933,2.032159992,2.487298189,5.740836176,1.16498927,-2.485516663,-2.072129373
S1,1756553555,1,5.646095996,0.937229961,1.428855435,1.967067671,5.767529801,1.124455424,1.63547774,2.521563732,5.928406194,1.321362933,2.032159992,2.487298189,5.740836176,1.16498927,-2.485516663,-2.072129373,5.155627993,0.824924239,-7.417862482,-4.310526937
S1,1756553556,1,5.767529801,1.124455424,1.63547774,2.521563732,5.928406194,1.321362933,2.032159992,2.487298189,5.740836176,1.16498927,-2.485516663,-2.072129373,5.155627993,0.824924239,-7.417862482,-4.310526937,4.83828482,0.842021377,-3.735008401,0.201226815
S1,1756553557,1,5.928406194,1.321362933,2.032159992,2.487298189,5.740836176,1.16498927,-2.485516663,-2.072129373,5.155627993,0.824924239,-7.417862482,-4.310526937,4.83828482,0.842021377,-3.735008401,0.201226815,3.852401848,1.31946959,-12.15785419,5.88786491
S1,1756553558,0,5.740836176,1.16498927,-2.485516663,-2.072129373,5.155627993,0.824924239,-7.417862482,-4.310526937,4.83828482,0.842021377,-3.735008401,0.201226815,3.852401848,1.31946959,-12.15785419,5.88786491,3.636550563,1.524631103,-2.440147343,2.319302014
S1,1756553559,0,5.155627993,0.824924239,-7.417862482,-4.310526937,4.83828482,0.842021377,-3.735008401,0.201226815,3.852401848,1.31946959,-12.15785419,5.88786491,3.636550563,1.524631103,-2.440147343,2.319302014,3.855411781,1.328231907,3.20219654,-2.873550789
S1,1756553560,0,4.83828482,0.842021377,-3.735008401,0.201226815,3.852401848,1.31946959,-12.15785419,5.88786491,3.636550563,1.524631103,-2.440147343,2.319302014,3.855411781,1.328231907,3.20219654,-2.873550789,4.357487808,0.76661594,6.217220104,-6.954504677
S1,1756553561,1,3.852401848,1.31946959,-12.15785419,5.88786491,3.636550563,1.524631103,-2.440147343,2.319302014,3.855411781,1.328231907,3.20219654,-2.873550789,4.357487808,0.76661594,6.217220104,-6.954504677,5.372941466,0.876641318,11.5396448,1.250331577
S1,1756553562,1,3.636550563,1.524631103,-2.440147343,2.319302014,3.855411781,1.328231907,3.20219654,-2.873550789,4.357487808,0.76661594,6.217220104,-6.954504677,5.372941466,0.876641318,11.5396448,1.250331577,5.598901678,0.973498844,2.723814535,1.167559266
S1,1756553563,0,3.855411781,1.328231907,3.20219654,-2.873550789,4.357487808,0.76661594,6.217220104,-6.954504677,5.372941466,0.876641318,11.5396448,1.250331577,5.598901678,0.973498844,2.723814535,1.167559266,5.611719879,0.995690715,0.150897953,0.261246321
S1,1756553564,0,4.357487808,0.76661594,6.217220104,-6.954504677,5.372941466,0.876641318,11.5396448,1.250331577,5.598901678,0.973498844,2.723814535,1.167559266,5.611719879,0.995690715,0.150897953,0.261246321,5.224748798,0.835463943,-4.904288725,-2.030638438
S1,1756553565,1,5.372941466,0.876641318,11.5396448,1.250331577,5.598901678,0.973498844,2.723814535,1.167559266,5.611719879,0.995690715,0.150897953,0.261246321,5.224748798,0.835463943,-4.904288725,-2.030638438,4.219964455,0.898943825,-15.37659486,0.971456642
S1,1756553566,1,5.598901678,0.973498844,2.723814535,1.167559266,5.611719879,0.995690715,0.150897953,0.261246321,5.224748798,0.835463943,-4.904288725,-2.030638438,4.219964455,0.898943825,-15.37659486,0.971456642,3.783080755,1.487178537,-5.424884908,7.304245074
S1,1756553567,0,5.611719879,0.995690715,0.150897953,0.261246321,5.224748798,0.835463943,-4.904288725,-2.030638438,4.219964455,0.898943825,-15.37659486,0.971456642,3.783080755,1.487178537,-5.424884908,7.304245074,3.861735361,1.346476884,1.102246679,-1.971759021
S1,1756553568,0,5.224748798,0.835463943,-4.904288725,-2.030638438,4.219964455,0.898943825,-15.37659486,0.971456642,3.783080755,1.487178537,-5.424884908,7.304245074,3.861735361,1.346476884,1.102246679,-1.971759021,4.237074462,0.867640479,5.748990434,-7.334236981
S1,1756553569,1,4.219964455,0.898943825,-15.37659486,0.971456642,3.783080755,1.487178537,-5.424884908,7.304245074,3.861735361,1.346476884,1.102246679,-1.971759021,4.237074462,0.867640479,5.748990434,-7.334236981,5.176098917,0.769415362,13.58351593,-1.42088145
S1,1756553570,1,3.783080755,1.487178537,-5.424884908,7.304245074,3.861735361,1.346476884,1.102246679,-1.971759021,4.237074462,0.867640479,5.748990434,-7.334236981,5.176098917,0.769415362,13.58351593,-1.42088145,5.153882032,0.602079729,-0.252776725,-1.903892159
S1,1756553571,0,3.861735361,1.346476884,1.102246679,-1.971759021,4.237074462,0.867640479,5.748990434,-7.334236981,5.176098917,0.769415362,13.58351593,-1.42088145,5.153882032,0.602079729,-0.252776725,-1.903892159,5.480191602,0.855862138,4.837522486,3.76231108
S1,1756553572,0,4.237074462,0.867640479,5.748990434,-7.334236981,5.176098917,0.769415362,13.58351593,-1.42088145,5.153882032,0.602079729,-0.252776725,-1.903892159,5.480191602,0.855862138,4.837522486,3.76231108,5.629209536,1.043072385,2.229920028,2.801433815
S1,1756553573,0,5.176098917,0.769415362,13.58351593,-1.42088145,5.153882032,0.602079729,-0.252776725,-1.903892159,5.480191602,0.855862138,4.837522486,3.76231108,5.629209536,1.043072385,2.229920028,2.801433815,5.915141587,1.299576854,3.683921619,3.304779423
S1,1756553574,0,5.153882032,0.602079729,-0.252776725,-1.903892159,5.480191602,0.855862138,4.837522486,3.76231108,5.629209536,1.043072385,2.229920028,2.801433815,5.915141587,1.299576854,3.683921619,3.304779423,5.468939568,0.842199501,-5.978338512,-6.128068733
S1,1756553575,1,5.480191602,0.855862138,4.837522486,3.76231108,5.629209536,1.043072385,2.229920028,2.801433815,5.915141587,1.299576854,3.683921619,3.304779423,5.468939568,0.842199501,-5.978338512,-6.128068733,5.009151625,0.701141926,-4.977764267,-1.52711999
S1,1756553576,1,5.629209536,1.043072385,2.229920028,2.801433815,5.915141587,1.299576854,3.683921619,3.304779423,5.468939568,0.842199501,-5.978338512,-6.128068733,5.009151625,0.701141926,-4.977764267,-1.52711999,4.092651952,1.024597482,-11.41068808,4.027115961
S1,1756553577,0,5.915141587,1.299576854,3.683921619,3.304779423,5.468939568,0.842199501,-5.978338512,-6.128068733,5.009151625,0.701141926,-4.977764267,-1.52711999,4.092651952,1.024597482,-11.41068808,4.027115961,3.9999625,1.264792473,-1.128708207,2.924928905
S1,1756553578,1,5.468939568,0.842199501,-5.978338512,-6.128068733,5.009151625,0.701141926,-4.977764267,-1.52711999,4.092651952,1.024597482,-11.41068808,4.027115961,3.9999625,1.264792473,-1.128708207,2.924928905,5.391261448,1.079675877,16.62923385,-2.212570609
S1,1756553580,1,5.009151625,0.701141926,-4.977764267,-1.52711999,4.092651952,1.024597482,-11.41068808,4.027115961,3.9999625,1.264792473,-1.128708207,2.924928905,5.391261448,1.079675877,16.62923385,-2.212570609,5.808588469,1.157454103,4.411648128,0.822209312
S1,1756553581,0,4.092651952,1.024597482,-11.41068808,4.027115961,3.9999625,1.264792473,-1.128708207,2.924928905,5.391261448,1.079675877,16.62923385,-2.212570609,5.808588469,1.157454103,4.411648128,0.822209312,6.069810541,1.320075755,2.814975543,1.752439875
S1,1756553582,0,3.9999625,1.264792473,-1.128708207,2.924928905,5.391261448,1.079675877,16.62923385,-2.212570609,5.808588469,1.157454103,4.411648128,0.822209312,6.069810541,1.320075755,2.814975543,1.752439875,5.638767596,0.946414286,-5.664955248,-4.91082276
S1,1756553583,1,5.391261448,1.079675877,16.62923385,-2.212570609,5.808588469,1.157454103,4.411648128,0.822209312,6.069810541,1.320075755,2.814975543,1.752439875,5.638767596,0.946414286,-5.664955248,-4.91082276,4.467001231,0.595063022,-14.05968123,-4.215760853
S1,1756553584,1,5.808588469,1.157454103,4.411648128,0.822209312,6.069810541,1.320075755,2.814975543,1.752439875,5.638767596,0.946414286,-5.664955248,-4.91082276,4.467001231,0.595063022,-14.05968123,-4.215760853,4.894374322,0.868849814,6.038940475,3.868709052
S1,1756553585,0,6.069810541,1.320075755,2.814975543,1.752439875,5.638767596,0.946414286,-5.664955248,-4.91082276,4.467001231,0.595063022,-14.05968123,-4.215760853,4.894374322,0.868849814,6.038940475,3.868709052,4.892576009,0.798310716,-0.022649985,-0.888449058
S1,1756553586,1,5.638767596,0.946414286,-5.664955248,-4.91082276,4.467001231,0.595063022,-14.05968123,-4.215760853,4.894374322,0.868849814,6.038940475,3.868709052,4.892576009,0.798310716,-0.022649985,-0.888449058,4.959647165,0.705762,0.840030037,-1.159122735
S1,1756553587,1,4.467001231,0.595063022,-14.05968123,-4.215760853,4.894374322,0.868849814,6.038940475,3.868709052,4.892576009,0.798310716,-0.022649985,-0.888449058,4.959647165,0.705762,0.840030037,-1.159122735,4.235327614,0.859069264,-7.698801569,1.629504831
S1,1756553588,1,4.894374322,0.868849814,6.038940475,3.868709052,4.892576009,0.798310716,-0.022649985,-0.888449058,4.959647165,0.705762,0.840030037,-1.159122735,4.235327614,0.859069264,-7.698801569,1.629504831,5.241039973,0.876641318,12.02709597,0.210140382
S1,1756553589,1,4.892576009,0.798310716,-0.022649985,-0.888449058,4.959647165,0.705762,0.840030037,-1.159122735,4.235327614,0.859069264,-7.698801569,1.629504831,5.241039973,0.876641318,12.02709597,0.210140382,5.502808374,0.76216796,3.361067064,-1.469820764
S1,1756553590,0,4.959647165,0.705762,0.840030037,-1.159122735,4.235327614,0.859069264,-7.698801569,1.629504831,5.241039973,0.876641318,12.02709597,0.210140382,5.502808374,0.76216796,3.361067064,-1.469820764,5.824671665,1.061508361,4.728139195,4.397280213
S1,1756553591,0,4.235327614,0.859069264,-7.698801569,1.629504831,5.241039973,0.876641318,12.02709597,0.210140382,5.502808374,0.76216796,3.361067064,-1.469820764,5.824671665,1.061508361,4.728139195,4.397280213,5.462023435,0.658559033,-4.20231387,-4.66931701
S1,1756553592,1,5.241039973,0.876641318,12.02709597,0.210140382,5.502808374,0.76216796,3.361067064,-1.469820764,5.824671665,1.061508361,4.728139195,4.397280213,5.462023435,0.658559033,-4.20231387,-4.66931701,4.432301885,0.667308025,-15.50906785,0.131772232
S1,1756553593,1,5.502808374,0.76216796,3.361067064,-1.469820764,5.824671665,1.061508361,4.728139195,4.397280213,5.462023435,0.658559033,-4.20231387,-4.66931701,4.432301885,0.667308025,-15.50906785,0.131772232,3.815180205,1.247236946,-8.179194053,7.686249474
S1,1756553594,0,5.824671665,1.061508361,4.728139195,4.397280213,5.462023435,0.658559033,-4.20231387,-4.66931701,4.432301885,0.667308025,-15.50906785,0.131772232,3.815180205,1.247236946,-8.179194053,7.686249474,4.169148594,1.040096149,4.328151047,-2.5328156
S1,1756553595,0,5.462023435,0.658559033,-4.20231387,-4.66931701,4.432301885,0.667308025,-15.50906785,0.131772232,3.815180205,1.247236946,-8.179194053,7.686249474,4.169148594,1.040096149,4.328151047,-2.5328156,4.87348951,0.975141015,8.707962798,-0.803058402
S1,1756553596,0,4.432301885,0.667308025,-15.50906785,0.131772232,3.815180205,1.247236946,-8.179194053,7.686249474,4.169148594,1.040096149,4.328151047,-2.5328156,4.87348951,0.975141015,8.707962798,-0.803058402,4.153372124,0.974935895,-8.037273298,-0.002289358
S1,1756553597,0,3.815180205,1.247236946,-8.179194053,7.686249474,4.169148594,1.040096149,4.328151047,-2.5328156,4.87348951,0.975141015,8.707962798,-0.803058402,4.153372124,0.974935895,-8.037273298,-0.002289358,3.955767941,1.244226667,-2.191076717,2.985952681
S1,1756553598,0,4.169148594,1.040096149,4.328151047,-2.5328156,4.87348951,0.975141015,8.707962798,-0.803058402,4.153372124,0.974935895,-8.037273298,-0.002289358,3.955767941,1.244226667,-2.191076717,2.985952681,4.459260028,0.764852927,6.194484499,-5.89775545
S1,1756553599,1,4.87348951,0.975141015,8.707962798,-0.803058402,4.153372124,0.974935895,-8.037273298,-0.002289358,3.955767941,1.244226667,-2.191076717,2.985952681,4.459260028,0.764852927,6.194484499,-5.89775545,5.261938806,0.536656315,11.9109962,-3.386222557
S1,1756553600,1,4.153372124,0.974935895,-8.037273298,-0.002289358,3.955767941,1.244226667,-2.191076717,2.985952681,4.459260028,0.764852927,6.194484499,-5.89775545,5.261938806,0.536656315,11.9109962,-3.386222557,5.382090672,0.408533964,1.360646288,-1.450907144
S1,1756553601,0,3.955767941,1.244226667,-2.191076717,2.985952681,4.459260028,0.764852927,6.194484499,-5.89775545,5.261938806,0.536656315,11.9109962,-3.386222557,5.382090672,0.408533964,1.360646288,-1.450907144,5.672971003,0.826196103,3.5589513,5.110139983
S1,1756553602,0,4.459260028,0.764852927,6.194484499,-5.89775545,5.261938806,0.536656315,11.9109962,-3.386222557,5.382090672,0.408533964,1.360646288,-1.450907144,5.672971003,0.826196103,3.5589513,5.110139983,6.03597548,1.316434579,4.550579621,6.145569427
S1,1756553603,1,5.261938806,0.536656315,11.9109962,-3.386222557,5.382090672,0.408533964,1.360646288,-1.450907144,5.672971003,0.826196103,3.5589513,5.110139983,6.03597548,1.316434579,4.550579621,6.145569427,5.853520308,1.167775663,-2.66169689,-2.168669532
S1,1756553604,1,5.382090672,0.408533964,1.360646288,-1.450907144,5.672971003,0.826196103,3.5589513,5.110139983,6.03597548,1.316434579,4.550579621,6.145569427,5.853520308,1.167775663,-2.66169689,-2.168669532,5.407124929,0.580517011,-5.540811935,-7.289255003
S1,1756553606,0,5.672971003,0.826196103,3.5589513,5.110139983,6.03597548,1.316434579,4.550579621,6.145569427,5.853520308,1.167775663,-2.66169689,-2.168669532,5.407124929,0.580517011,-5.540811935,-7.289255003,5.34176937,0.857029754,-0.97993481,4.146004798
S1,1756553607,0,6.03597548,1.316434579,4.550579621,6.145569427,5.853520308,1.167775663,-2.66169689,-2.168669532,5.407124929,0.580517011,-5.540811935,-7.289255003,5.34176937,0.857029754,-0.97993481,4.146004798,5.149262083,0.902718118,-2.427686858,0.576170601
S1,1756553608,1,5.853520308,1.167775663,-2.66169689,-2.168669532,5.407124929,0.580517011,-5.540811935,-7.289255003,5.34176937,0.857029754,-0.97993481,4.146004798,5.149262083,0.902718118,-2.427686858,0.576170601,3.816084381,1.25,-16.07250356,4.18675566
S1,1756553609,1,5.407124929,0.580517011,-5.540811935,-7.289255003,5.34176937,0.857029754,-0.97993481,4.146004798,5.149262083,0.902718118,-2.427686858,0.576170601,3.816084381,1.25,-16.07250356,4.18675566,3.352163481,2.082546518,-6.063517739,10.88151144
S1,1756553610,0,5.34176937,0.857029754,-0.97993481,4.146004798,5.149262083,0.902718118,-2.427686858,0.576170601,3.816084381,1.25,-16.07250356,4.18675566,3.352163481,2.082546518,-6.063517739,10.88151144,3.497213176,2.128497122,1.833499146,0.580838128
S1,1756553611,0,5.149262083,0.902718118,-2.427686858,0.576170601,3.816084381,1.25,-16.07250356,4.18675566,3.352163481,2.082546518,-6.063517739,10.88151144,3.497213176,2.128497122,1.833499146,0.580838128,3.492921413,2.40842272,-0.055755377,3.636584283
S1,1756553612,0,3.816084381,1.25,-16.07250356,4.18675566,3.352163481,2.082546518,-6.063517739,10.88151144,3.497213176,2.128497122,1.833499146,0.580838128,3.492921413,2.40842272,-0.055755377,3.636584283,3.49084517,2.320775732,-0.027816132,-1.174236153
S1,1756553613,0,3.352163481,2.082546518,-6.063517739,10.88151144,3.497213176,2.128497122,1.833499146,0.580838128,3.492921413,2.40842272,-0.055755377,3.636584283,3.49084517,2.320775732,-0.027816132,-1.174236153,3.449550695,2.366305137,-0.571935712,0.630590233
S1,1756553614,0,3.497213176,2.128497122,1.833499146,0.580838128,3.492921413,2.40842272,-0.055755377,3.636584283,3.49084517,2.320775732,-0.027816132,-1.174236153,3.449550695,2.366305137,-0.571935712,0.630590233,3.684195977,2.091243649,3.226312245,-3.78202467
S1,1756553615,0,3.492921413,2.40842272,-0.055755377,3.636584283,3.49084517,2.320775732,-0.027816132,-1.174236153,3.449550695,2.366305137,-0.571935712,0.630590233,3.684195977,2.091243649,3.226312245,-3.78202467,4.740168773,1.75191324,12.35734711,-3.970958029
S1,1756553616,0,3.49084517,2.320775732,-0.027816132,-1.174236153,3.449550695,2.366305137,-0.571935712,0.630590233,3.684195977,2.091243649,3.226312245,-3.78202467,4.740168773,1.75191324,12.35734711,-3.970958029,4.01074806,1.298499134,-9.21240546,-5.726509422
S1,1756553617,0,3.449550695,2.366305137,-0.571935712,0.630590233,3.684195977,2.091243649,3.226312245,-3.78202467,4.740168773,1.75191324,12.35734711,-3.970958029,4.01074806,1.298499134,-9.21240546,-5.726509422,4.30066274,0.946414286,3.835193546,-4.657623884
S1,1756553618,1,3.684195977,2.091243649,3.226312245,-3.78202467,4.740168773,1.75191324,12.35734711,-3.970958029,4.01074806,1.298499134,-9.21240546,-5.726509422,4.30066274,0.946414286,3.835193546,-4.657623884,5.150941661,0.795110055,10.21800301,-1.81825874
S1,1756553619,1,4.740168773,1.75191324,12.35734711,-3.970958029,4.01074806,1.298499134,-9.21240546,-5.726509422,4.30066274,0.946414286,3.835193546,-4.657623884,5.150941661,0.795110055,10.21800301,-1.81825874,4.981967483,0.905538514,-1.978999158,1.293320839
S1,1756553620,1,4.01074806,1.298499134,-9.21240546,-5.726509422,4.30066274,0.946414286,3.835193546,-4.657623884,5.150941661,0.795110055,10.21800301,-1.81825874,4.981967483,0.905538514,-1.978999158,1.293320839,4.016777315,1.426359001,-12.5044432,6.747447724
S1,1756553621,0,4.30066274,0.946414286,3.835193546,-4.657623884,5.150941661,0.795110055,10.21800301,-1.81825874,4.981967483,0.905538514,-1.978999158,1.293320839,4.016777315,1.426359001,-12.5044432,6.747447724,3.950341757,1.416050847,-0.856923408,-0.132960409
S1,1756553622,0,5.150941661,0.795110055,10.21800301,-1.81825874,4.981967483,0.905538514,-1.978999158,1.293320839,4.016777315,1.426359001,-12.5044432,6.747447724,3.950341757,1.416050847,-0.856923408,-0.132960409,4.087211764,1.380326048,1.577456871,-0.411736142
S1,1756553623,1,4.981967483,0.905538514,-1.978999158,1.293320839,4.016777315,1.426359001,-12.5044432,6.747447724,3.950341757,1.416050847,-0.856923408,-0.132960409,4.087211764,1.380326048,1.577456871,-0.411736142,5.160968901,0.188679623,12.86217216,-14.27432791
S1,1756553624,1,4.016777315,1.426359001,-12.5044432,6.747447724,3.950341757,1.416050847,-0.856923408,-0.132960409,4.087211764,1.380326048,1.577456871,-0.411736142,5.160968901,0.188679623,12.86217216,-14.27432791,5.543509719,0.728354309,4.771185651,6.731015372
S1,1756553625,0,3.950341757,1.416050847,-0.856923408,-0.132960409,4.087211764,1.380326048,1.577456871,-0.411736142,5.160968901,0.188679623,12.86217216,-14.27432791,5.543509719,0.728354309,4.771185651,6.731015372,6.13872951,1.443606595,7.31822733,8.794026836
S1,1756553626,0,4.087211764,1.380326048,1.577456871,-0.411736142,5.160968901,0.188679623,12.86217216,-14.27432791,5.543509719,0.728354309,4.771185651,6.731015372,6.13872951,1.443606595,7.31822733,8.794026836,6.100295075,1.270275561,-0.472162457,-2.12935109
S1,1756553627,0,5.160968901,0.188679623,12.86217216,-14.27432791,5.543509719,0.728354309,4.771185651,6.731015372,6.13872951,1.443606595,7.31822733,8.794026836,6.100295075,1.270275561,-0.472162457,-2.12935109,5.460595206,0.564003546,-6.932221978,-7.653642932
S1,1756553628,1,5.543509719,0.728354309,4.771185651,6.731015372,6.13872951,1.443606595,7.31822733,8.794026836,6.100295075,1.270275561,-0.472162457,-2.12935109,5.460595206,0.564003546,-6.932221978,-7.653642932,4.56855557,0.686804193,-11.66552992,1.605909163
S1,1756553629,1,6.13872951,1.443606595,7.31822733,8.794026836,6.100295075,1.270275561,-0.472162457,-2.12935109,5.460595206,0.564003546,-6.932221978,-7.653642932,4.56855557,0.686804193,-11.66552992,1.605909163,3.989110176,1.101362792,-7.244715244,5.183161402
S1,1756553630,0,6.100295075,1.270275561,-0.472162457,-2.12935109,5.460595206,0.564003546,-6.932221978,-7.653642932,4.56855557,0.686804193,-11.66552992,1.605909163,3.989110176,1.101362792,-7.244715244,5.183161402,3.812112275,1.277575829,-2.139382967,2.129896276
S1,1756553632,0,5.460595206,0.564003546,-6.932221978,-7.653642932,4.56855557,0.686804193,-11.66552992,1.605909163,3.989110176,1.101362792,-7.244715244,5.183161402,3.812112275,1.277575829,-2.139382967,2.129896276,4.33664617,0.840535544,5.901402381,-4.917033222
S1,1756553633,0,4.56855557,0.686804193,-11.66552992,1.605909163,3.989110176,1.101362792,-7.244715244,5.183161402,3.812112275,1.277575829,-2.139382967,2.129896276,4.33664617,0.840535544,5.901402381,-4.917033222,4.731447981,0.535350353,4.330501506,-3.347514854
S1,1756553634,1,3.989110176,1.101362792,-7.244715244,5.183161402,3.812112275,1.277575829,-2.139382967,2.129896276,4.33664617,0.840535544,5.901402381,-4.917033222,4.731447981,0.535350353,4.330501506,-3.347514854,5.722630514,0.805294977,12.75725303,3.474387175
S1,1756553635,1,3.812112275,1.277575829,-2.139382967,2.129896276,4.33664617,0.840535544,5.901402381,-4.917033222,4.731447981,0.535350353,4.330501506,-3.347514854,5.722630514,0.805294977,12.75725303,3.474387175,5.804498256,0.890056178,1.099605463,1.138468923
S1,1756553636,0,4.33664617,0.840535544,5.901402381,-4.917033222,4.731447981,0.535350353,4.330501506,-3.347514854,5.722630514,0.805294977,12.75725303,3.474387175,5.804498256,0.890056178,1.099605463,1.138468923,5.452063829,0.474341649,-4.094886365,-4.830129039
S1,1756553637,1,4.731447981,0.535350353,4.330501506,-3.347514854,5.722630514,0.805294977,12.75725303,3.474387175,5.804498256,0.890056178,1.099605463,1.138468923,5.452063829,0.474341649,-4.094886365,-4.830129039,4.802051645,0.399624824,-7.654004379,-0.879803362
S1,1756553638,1,5.722630514,0.805294977,12.75725303,3.474387175,5.804498256,0.890056178,1.099605463,1.138468923,5.452063829,0.474341649,-4.094886365,-4.830129039,4.802051645,0.399624824,-7.654004379,-0.879803362,4.336011993,0.949210198,-5.483355291,6.466342196
